"vessel","Year","month","day","haul_number","sqkm","Stratum","X","Y","hauling_depth","doy","Hauls"
"FUL",1994,6,2,74,0.05902106494164,"B",15.2681666666667,42.1498333333333,102,153,25
"FUL",1994,6,2,75,0.05138446293,"C",15.4201666666667,42.2815,161,153,18
"FUL",1994,6,2,76,0.05252942745,"C",15.3373333333333,42.4295,163,153,18
"FUL",1994,6,2,77,0.0498775074,"C",15.2433333333333,42.4983333333333,172,153,18
"FUL",1994,6,2,78,0.0602269764,"C",15.6758333333333,42.4473333333333,156,153,18
"FUL",1994,6,2,79,0.04821038227,"C",15.6183333333333,42.1983333333333,110,153,18
"FUL",1994,6,3,80,0.089135025,"D",16.9333333333333,42.3966666666667,448,154,5
"FUL",1994,6,3,81,0.096895018668,"E",17.0031666666667,42.3565,668,154,1
"FUL",1994,6,3,82,0.04297792716,"C",16.6521666666667,42.1975,187,154,18
"FUL",1994,6,3,83,0.05674193226,"C",16.555,42.161,154,154,18
"FUL",1994,6,3,84,0.04566268547451,"C",16.1128333333333,42.1475,124,154,18
"FUL",1994,6,3,85,0.05839130826,"B",15.8426666666667,42.1018333333333,99,154,25
"FUL",1994,6,3,86,0.0393022365604,"B",15.49,42.05,81,154,25
"EGU",1995,6,12,1,0.0494308194,"B",14.2495,42.763,84,163,23
"EGU",1995,6,12,2,0.047607885,"B",14.2713333333333,42.7065,67,163,23
"EGU",1995,6,12,3,0.04948961004,"A",14.2185,42.6941666666667,39,163,39
"EGU",1995,6,12,4,0.04899216153,"B",14.3123333333333,42.8011666666667,98,163,23
"EGU",1995,6,13,5,0.04604637822,"B",14.3078333333333,42.9655,94,164,23
"EGU",1995,6,13,6,0.04691859339,"B",14.4508333333333,43.151,94,164,23
"EGU",1995,6,13,7,0.04487997682,"C",14.6855,43.1518333333333,117,164,18
"EGU",1995,6,13,8,0.0513735255,"C",14.7655,43.1335,124,164,18
"EGU",1995,6,14,9,0.10901307698,"D",15.2391666666667,43.2905,221,165,5
"EGU",1995,6,14,10,0.11368924114,"D",15.2046666666667,43.23,221,165,5
"EGU",1995,6,14,11,0.0460168855,"C",15.1105,43.3241666666667,136,165,18
"EGU",1995,6,14,12,0.048042365,"C",15.0728333333333,43.3833333333333,124,165,18
"EGU",1995,6,20,13,0.04775349125,"B",14.6671666666667,43.3466666666667,99,171,23
"EGU",1995,6,20,14,0.04797183435,"B",14.5001666666667,43.354,95,171,23
"EGU",1995,6,19,15,0.04570178973,"A",14.0331666666667,42.8608333333333,21,170,39
"EGU",1995,6,19,16,0.0478279725,"A",14.0678333333333,43.101,42,170,39
"EGU",1995,6,19,17,0.0490948798,"A",13.955,43.1526666666667,26,170,39
"AND",1995,6,19,18,0.04574898711,"A",14.0033333333333,43.2105,31,170,39
"EGU",1995,6,20,19,0.0503260104,"B",14.2231666666667,43.5448333333333,84,171,23
"EGU",1995,6,20,20,0.0500289456,"B",14.3895,43.551,87,171,23
"EGU",1995,6,21,21,0.051595554,"B",14.3383333333333,43.992,73,172,23
"EGU",1995,6,21,22,0.0493458189,"B",13.926,44.2126666666667,66,172,23
"EGU",1995,6,21,23,0.0478595943,"B",13.8731666666667,44.2706666666667,66,172,23
"EGU",1995,6,21,24,0.0510375852,"B",13.6456666666667,44.2413333333333,66,172,23
"EGU",1995,6,22,25,0.05046944328,"B",13.52,44.1145,66,173,23
"EGU",1995,6,26,26,0.05344106868,"B",13.3143333333333,44.1405,60,177,23
"EGU",1995,6,26,27,0.0503102838,"B",13.3255,44.0456666666667,62,177,23
"EGU",1995,6,26,28,0.0495197388,"B",13.2735,44.0323333333333,58,177,23
"EGU",1995,6,26,29,0.04812253578,"A",13.2126666666667,43.9596666666667,49,177,39
"EGU",1995,6,26,30,0.0463101261,"A",13.092,44.0635,47,177,39
"EGU",1995,6,22,31,0.0524131335,"A",12.9101666666667,44.1741666666667,44,173,39
"EGU",1995,6,22,32,0.04505088456,"A",12.7036666666667,44.2916666666667,31,173,39
"EGU",1995,6,22,33,0.0517490757,"A",12.9696666666667,44.4561666666667,43,173,39
"EGU",1995,6,21,34,0.0444918726,"A",13.1851666666667,44.4488333333333,49,172,39
"EGU",1995,6,21,35,0.0480018924,"B",13.2851666666667,44.3458333333333,53,172,23
"EGU",1995,6,21,36,0.0475591872,"A",13.2516666666667,44.5331666666667,48,172,39
"EGU",1995,6,21,37,0.0436064622,"A",13.3411666666667,44.6348333333333,46,172,39
"EGU",1995,6,27,38,0.0549174006,"A",13.1228333333333,45.2736666666667,32,178,39
"EGU",1995,6,27,39,0.04880512494,"A",12.9266666666667,45.2136666666667,33,178,39
"EGU",1995,6,27,40,0.0480941812,"A",12.6386666666667,45.3151666666667,25,178,39
"EGU",1995,6,27,41,0.04688146458,"A",12.731,45.0843333333333,31,178,39
"EGU",1995,6,27,42,0.05102353971,"A",12.7961666666667,45.0296666666667,32,178,39
"EGU",1995,6,27,43,0.05369184279,"A",12.7645,44.9806666666667,33,178,39
"EGU",1995,6,27,44,0.04802945544,"A",12.6315,45.0113333333333,31,178,39
"EGU",1995,6,27,45,0.06806566570077,"A",12.6803333333333,45.1008333333333,30,178,39
"EGU",1995,6,22,46,0.05195434311,"A",12.8573333333333,44.912,34,173,39
"EGU",1995,6,22,47,0.04472510337,"A",13.1846666666667,45.0131666666667,39,173,39
"EGU",1995,6,22,48,0.04536115236,"A",13.1631666666667,44.9238333333333,37,173,39
"EGU",1995,6,21,49,0.0439384911,"A",13.028,44.7341666666667,41,172,39
"EGU",1995,6,22,50,0.04588860762,"A",12.856,44.5561666666667,39,173,39
"EGU",1995,6,22,51,0.0421964208,"A",12.6245,44.5453333333333,33,173,39
"EGU",1995,6,22,52,0.04559385321,"A",12.8628333333333,44.406,42,173,39
"EGU",1995,6,26,53,0.05838016032,"A",13.0596666666667,44.1038333333333,51,177,39
"EGU",1995,6,20,54,0.0485569107,"A",13.2743333333333,43.9086666666667,32,171,39
"EGU",1995,6,20,55,0.04800236385,"A",13.5631666666667,43.6936666666667,32,171,39
"EGU",1995,6,20,56,0.0465173228,"A",13.6556666666667,43.6533333333333,26,171,39
"EGU",1995,6,20,57,0.0502926857,"A",13.6668333333333,43.6065,26,171,39
"EGU",1995,6,20,58,0.0539784126,"B",13.8456666666667,43.6273333333333,49,171,23
"EGU",1995,6,19,59,0.05077485061,"A",13.7958333333333,43.4351666666667,15,170,39
"EGU",1995,6,19,60,0.05047990521,"A",13.7643333333333,43.4108333333333,15,170,39
"EGU",1995,6,19,61,0.04784329476,"A",13.9518333333333,43.4153333333333,35,170,39
"EGU",1995,6,19,62,0.0553113408,"A",13.9003333333333,43.301,25,170,39
"EGU",1995,6,30,63,0.05258697506,"C",14.403,42.8056666666667,102,181,18
"EGU",1995,6,13,64,0.10772369348,"D",14.5893333333333,42.8386666666667,191,164,5
"EGU",1995,6,13,65,0.11245143298,"D",14.6656666666667,42.8471666666667,228,164,5
"EGU",1995,6,14,66,0.04907538616,"C",15.367,42.8585,182,165,18
"EGU",1995,6,14,67,0.04948548688,"C",15.456,42.787,164,165,18
"EGU",1995,6,6,68,0.0486994605,"C",15.185,42.5766666666667,164,157,18
"EGU",1995,6,6,69,0.04810139695,"C",14.9941666666667,42.5101666666667,172,157,18
"EGU",1995,6,12,70,0.04252220199,"A",14.295,42.5215,41,163,39
"EGU",1995,6,12,71,0.0490239144,"B",14.5286666666667,42.4565,80,163,23
"EGU",1995,6,12,72,0.0462785043,"A",14.8075,42.1818333333333,27,163,39
"EGU",1995,6,6,73,0.0639076578,"B",15.0068333333333,42.0993333333333,56,157,23
"EGU",1995,6,7,74,0.04773688134,"C",15.25,42.1651666666667,103,158,18
"EGU",1995,6,7,75,0.05048032304,"C",15.413,42.2916666666667,138,158,18
"EGU",1995,6,7,76,0.04713314476,"C",15.3546666666667,42.432,152,158,18
"EGU",1995,6,6,77,0.04806696512,"C",15.2605,42.487,153,157,18
"EGU",1995,6,7,78,0.04904813764,"C",15.6756666666667,42.432,140,158,18
"EGU",1995,6,14,79,0.05300222281,"C",15.671,42.1956666666667,104,165,18
"EGU",1995,6,15,80,0.09196153846,"D",16.9333333333333,42.3695,489,166,5
"EGU",1995,6,15,81,0.10597770675,"E",16.9585,42.3488333333333,604,166,1
"EGU",1995,6,15,82,0.0480159593,"C",16.6015,42.1795,152,166,18
"EGU",1995,6,15,83,0.0530290234,"C",16.493,42.1473333333333,136,166,18
"EGU",1995,6,15,84,0.0464855915,"C",16.0576666666667,42.1498333333333,113,166,18
"EGU",1995,6,15,85,0.04925547177,"B",15.7833333333333,42.1053333333333,88,166,23
"EGU",1995,6,15,86,0.0482426568,"B",15.4901666666667,42.0501666666667,75,166,23
"EGU",1996,6,3,1,0.04593514779,"A",14.95,42.1115,45,155,34
"EGU",1996,6,3,2,0.04960670304,"C",15.2493333333333,42.4011666666667,150,155,19
"EGU",1996,6,3,3,0.049379677828,"C",15.376,42.5161666666667,141,155,19
"EGU",1996,6,3,4,0.04816661774,"C",15.4666666666667,42.3943333333333,148,155,19
"EGU",1996,6,3,5,0.04903066892,"C",15.6393333333333,42.4023333333333,140,155,19
"EGU",1996,6,3,6,0.04674347462,"C",15.8053333333333,42.5461666666667,134,155,19
"EGU",1996,6,3,7,0.04762442224,"C",16.0666666666667,42.6343333333333,174,155,19
"EGU",1996,6,4,8,0.08973809837,"E",17.1053333333333,42.1058333333333,732,156,2
"EGU",1996,6,4,9,0.08660896464,"D",16.7953333333333,42.0481666666667,226,156,5
"EGU",1996,6,4,10,0.0822840415,"D",16.7693333333333,42.0808333333333,214,156,5
"EGU",1996,6,4,11,0.0425350695,"C",16.4286666666667,42.0413333333333,113,156,19
"EGU",1996,6,4,12,0.04130884617,"B",16.2981666666667,42.0451666666667,93,156,25
"EGU",1996,6,4,13,0.04399597404,"A",15.9651666666667,41.9936666666667,20,156,34
"EGU",1996,6,4,14,0.0408858144,"B",15.8893333333333,42.0416666666667,70,156,25
"EGU",1996,6,4,15,0.04450791591,"A",15.7101666666667,41.9945,19,156,34
"EGU",1996,6,5,16,0.04593024998,"C",15.705,42.7156666666667,162,157,19
"EGU",1996,6,5,17,0.04776058928,"C",15.5698333333333,42.796,165,157,19
"EGU",1996,6,5,18,0.048083986,"C",15.3048333333333,42.7853333333333,156,157,19
"EGU",1996,6,5,19,0.0465521068,"C",15.1491666666667,42.6371666666667,173,157,19
"EGU",1996,6,5,20,0.04922917393,"C",14.9773333333333,42.5676666666667,189,157,19
"EGU",1996,6,5,21,0.10354865034,"D",15.0175,42.7945,221,157,5
"EGU",1996,6,5,22,0.09196857162,"D",14.9013333333333,42.8166666666667,236,157,5
"EGU",1996,6,5,23,0.05013481302,"C",14.75,42.9435,171,157,19
"EGU",1996,6,5,24,0.04454939056,"C",14.6041666666667,42.9076666666667,142,157,19
"EGU",1996,6,6,25,0.04462661062692,"C",14.8946666666667,43.2131666666667,119,158,19
"EGU",1996,6,6,26,0.04391660204,"B",14.6865,43.4396666666667,93,158,25
"EGU",1996,6,6,27,0.04494641646,"B",14.6255,43.3938333333333,93,158,25
"EGU",1996,6,6,28,0.04581598176,"B",14.4865,43.352,93,158,25
"EGU",1996,6,6,29,0.04582728252,"B",14.0918333333333,43.4351666666667,67.6,158,25
"EGU",1996,6,6,30,0.04470288372,"B",14.1548333333333,43.3426666666667,69,158,25
"EGU",1996,6,6,31,0.04603609944,"B",14.1021666666667,43.1821666666667,68,158,25
"EGU",1996,6,6,32,0.04593117999,"B",14.2815,43.0503333333333,88.1,158,25
"EGU",1996,6,6,33,0.04784329476,"A",14.0343333333333,43.0471666666667,32,158,34
"EGU",1996,6,7,34,0.0404373207,"A",14.1145,42.7071666666667,20,159,34
"EGU",1996,6,7,35,0.044424953,"A",14.1538333333333,42.6551666666667,19,159,34
"EGU",1996,6,7,36,0.04734647253,"B",14.4451666666667,42.5471666666667,95,159,25
"EGU",1996,6,7,37,0.0473463644,"C",14.685,42.538,123,159,19
"EGU",1996,6,7,38,0.0394972705,"A",14.448,42.3981666666667,33,159,34
"EGU",1996,6,7,39,0.04861365306,"B",14.6398333333333,42.3903333333333,79,159,25
"EGU",1996,6,10,40,0.0430214589,"A",13.7246666666667,43.6528333333333,34.4,162,34
"EGU",1996,6,10,41,0.0438639553,"A",13.5463333333333,43.6965,22.1,162,34
"EGU",1996,6,10,42,0.0437578206,"A",13.4055,43.7566666666667,27,162,34
"EGU",1996,6,10,43,0.04370698764,"B",13.5476666666667,43.9565,69,162,25
"EGU",1996,6,10,44,0.0451501788,"B",13.8408333333333,44.0348333333333,72,162,25
"EGU",1996,6,10,45,0.0438969114,"B",14.0131666666667,44.0073333333333,71.8,162,25
"EGU",1996,6,10,46,0.0448246548,"B",14.2683333333333,43.8576666666667,76,162,25
"EGU",1996,6,11,47,0.04589826621,"B",14.3463333333333,43.6978333333333,79,163,25
"EGU",1996,6,11,48,0.0458012268,"B",14.3195,43.7321666666667,78.3,163,25
"EGU",1996,6,11,49,0.0423343962,"B",14.5491666666667,43.9516666666667,75.2,163,25
"EGU",1996,6,11,50,0.0421390818,"B",14.3518333333333,43.9996666666667,71.8,163,25
"EGU",1996,6,11,51,0.0419437674,"B",14.2675,44.1913333333333,69,163,25
"EGU",1996,6,11,52,0.0446618928,"B",14.0043333333333,44.2016666666667,66.3,163,25
"EGU",1996,6,11,53,0.0505538772,"B",13.7378333333333,44.1968333333333,67.6,163,25
"EGU",1996,6,11,54,0.0454431504,"B",13.5885,44.1026666666667,66.1,163,25
"EGU",1996,6,11,55,0.04271109156,"B",13.4103333333333,44.0908333333333,63.8,163,25
"EGU",1996,6,11,56,0.0434641641,"A",13.2888333333333,43.9765,48.2,163,34
"EGU",1996,6,12,57,0.0428329325,"A",13.0318333333333,44.0023333333333,19.7,164,34
"EGU",1996,6,12,58,0.04559855884,"A",12.8963333333333,44.0315,15.7,164,34
"EGU",1996,6,12,59,0.041240912,"A",12.8426666666667,44.0533333333333,17,164,34
"EGU",1996,6,12,60,0.0822641127,"A",13.028,44.1976666666667,51,164,34
"EGU",1996,6,12,61,0.0431321352,"A",13.5071666666667,44.503,44.4,164,34
"EGU",1996,6,12,62,0.0437171385,"A",13.1505,44.6065,40.8,164,34
"EGU",1996,6,12,63,0.0468160749,"A",13.0846666666667,44.6243333333333,42.1,164,34
"EGU",1996,6,12,64,0.04140523791,"A",12.9731666666667,44.7696666666667,37.2,164,34
"EGU",1996,6,13,65,0.03773826393,"A",12.492,44.3488333333333,18,165,34
"EGU",1996,6,13,66,0.0421676703,"A",12.7361666666667,44.5,33.8,165,34
"EGU",1996,6,13,67,0.0432726334,"A",12.5956666666667,44.6046666666667,29,165,34
"EGU",1996,6,13,68,0.03772351666,"A",12.3245,44.71,10.5,165,34
"EGU",1996,6,13,69,0.05339379913632,"A",12.3356666666667,44.754,10.1,165,34
"EGU",1996,6,13,70,0.0428026083,"A",12.609,44.9031666666667,28,165,34
"EGU",1996,6,13,71,0.0527792701,"A",12.6495,45.1555,25.4,165,34
"EGU",1996,6,13,72,0.0539012655,"A",12.4485,45.1583333333333,23.1,165,34
"EGU",1996,6,15,73,0.0445234293,"A",12.825,45.016,32,167,34
"EGU",1996,6,15,74,0.0470055717,"A",12.895,45.1136666666667,32.3,167,34
"EGU",1996,6,15,75,0.04464753642,"A",13.1488333333333,45.2573333333333,33,167,34
"EGU",1996,6,15,76,0.0387846518,"A",12.8678333333333,45.4571666666667,23.5,167,34
"EGU",1996,6,15,77,0.0421658001,"A",12.9456666666667,45.5,21,167,34
"EGU",1996,6,15,79,0.0416351266,"A",13.6416666666667,45.6496666666667,24.9,167,34
"EGU",1996,6,17,84,0.04171550571,"A",13.312,45.0011666666667,39,169,34
"EGU",1996,6,19,103,0.0395837184,"B",14.9276666666667,43.7423333333333,87.4,171,25
"EGU",1996,6,19,104,0.0424681115,"C",15.0538333333333,43.5565,118,171,19
"EGU",1996,6,19,105,0.04418620448,"C",15.1815,43.4056666666667,180,171,19
"EGU",1996,6,19,107,0.0467729540132,"C",15.685,43.2958333333333,154,171,19
"EGU",1996,6,24,132,0.0904467013,"D",17.5768333333333,42.4551666666667,350,176,5
"EGU",1996,6,24,134,0.08778102942,"E",17.2253333333333,42.458,601,176,2
"PRI",1997,6,2,1,0.0434942710074,"A",13.2493333333333,43.9428333333333,36,153,34
"PRI",1997,6,2,2,0.041000744336,"A",13.0478333333333,43.998,18.5,153,34
"PRI",1997,6,2,3,0.04229766264863,"A",12.912,44.0506666666667,16,153,34
"PRI",1997,6,2,4,0.031343847658,"A",12.7971666666667,44.0996666666667,15,153,34
"PRI",1997,6,2,5,0.04289117245776,"A",12.74,44.4966666666667,31,153,34
"PRI",1997,6,2,6,0.0456239491866,"A",12.6116666666667,44.594,27,153,34
"PRI",1997,6,2,7,0.0468423435918,"A",12.485,44.367,12.2,153,34
"PRI",1997,6,3,8,0.03854936378,"A",12.334,44.7035,10,154,34
"PRI",1997,6,3,9,0.0420244104828,"A",12.5885,44.8886666666667,21,154,34
"PRI",1997,6,3,10,0.0403616521647,"A",12.7933333333333,44.9915,30,154,34
"PRI",1997,6,3,11,0.0441461436552,"A",12.869,45.0821666666667,30,154,34
"PRI",1997,6,3,12,0.039734708986,"A",12.442,45.1558333333333,21,154,34
"PRI",1997,6,3,13,0.0406780645238,"A",12.6395,45.15,25,154,34
"PRI",1997,6,3,14,0.0390926568627,"A",12.9415,44.8221666666667,33,154,34
"PRI",1997,6,4,15,0.041680220253,"A",13.0808333333333,44.6026666666667,38,155,34
"PRI",1997,6,4,16,0.03376101477,"A",13.1598333333333,44.6075,38,155,34
"PRI",1997,6,4,17,0.04484863793016,"A",13.5111666666667,44.5048333333333,46,155,34
"PRI",1997,6,4,18,0.0413317754892,"B",13.7203333333333,44.2125,63,155,24
"PRI",1997,6,4,19,0.04163126436,"B",13.6118333333333,44.1213333333333,64,155,24
"PRI",1997,6,4,20,0.0409565475468,"B",13.4096666666667,44.1048333333333,61,155,24
"PRI",1997,6,4,21,0.055395113166,"A",13.0621666666667,44.1813333333333,48,155,34
"PRI",1997,6,4,22,0.0403663749167,"A",13.3681666666667,43.7538333333333,15,155,34
"PRI",1997,6,5,23,0.0421154409042,"A",13.7446666666667,43.642,34,156,34
"PRI",1997,6,5,24,0.0432341290409,"A",13.5576666666667,43.6868333333333,18,156,34
"PRI",1997,6,5,25,0.0399665947176,"B",13.5183333333333,43.9326666666667,64,156,24
"PRI",1997,6,5,26,0.0400160682648,"B",13.7901666666667,44.0203333333333,69,156,24
"PRI",1997,6,5,27,0.0405368255376,"B",13.9813333333333,43.9973333333333,68,156,24
"PRI",1997,6,5,28,0.05397215435892,"B",13.9983333333333,44.1683333333333,64,156,24
"PRI",1997,6,5,29,0.0322556283756,"B",14.2763333333333,44.193,63,156,24
"PRI",1997,6,5,30,0.0369824403024,"B",14.3381666666667,44.0045,70,156,24
"PRI",1997,6,5,31,0.0349259148972,"B",14.555,43.9525,68,156,24
"PRI",1997,6,6,32,0.0383615957448,"B",14.0665,43.4431666666667,66,157,24
"PRI",1997,6,6,33,0.04530925593,"B",14.1451666666667,43.36,68,157,24
"PRI",1997,6,6,34,0.0399399304032,"B",14.0968333333333,43.2061666666667,58,157,24
"PRI",1997,6,6,35,0.0395479748592,"A",14.0251666666667,43.0641666666667,25,157,34
"PRI",1997,6,6,36,0.0385448340513,"B",14.2728333333333,43.0385,92,157,24
"PRI",1997,6,6,37,0.0471090868644,"C",14.4785,42.8506666666667,166,157,21
"PRI",1997,6,6,38,0.0386906426266,"A",14.116,42.7051666666667,13,157,34
"PRI",1997,6,6,39,0.0361892106892,"A",14.1405,42.6533333333333,17,157,34
"PRI",1997,6,8,40,0.0465443276976,"B",14.6206666666667,42.3473333333333,53,159,24
"PRI",1997,6,8,41,0.042931637771,"A",14.4235,42.4005,26,159,34
"PRI",1997,6,8,42,0.0441969529218,"B",14.4323333333333,42.5413333333333,87,159,24
"PRI",1997,6,8,43,0.04472727442,"C",14.6818333333333,42.5523333333333,141,159,21
"PRI",1997,6,8,44,0.0446307487317,"C",14.9711666666667,42.5498333333333,174,159,21
"PRI",1997,6,8,45,0.0948511266276,"D",15.0373333333333,42.7916666666667,205,159,5
"PRI",1997,6,8,46,0.0886825937054,"D",14.9465,42.7998333333333,222,159,5
"PRI",1997,6,8,47,0.0490636706028,"C",14.7451666666667,42.9435,133,159,21
"PRI",1997,6,9,48,0.0465030650858,"C",15.2168333333333,42.4001666666667,145,160,21
"PRI",1997,6,9,49,0.0441416640374,"C",15.4141666666667,42.3991666666667,151,160,21
"PRI",1997,6,9,50,0.044158097952,"C",15.381,42.4841666666667,144,160,21
"PRI",1997,6,9,51,0.0464137270456,"C",15.1995,42.6351666666667,159,160,21
"PRI",1997,6,9,52,0.045187973085,"C",15.3055,42.783,172,160,21
"PRI",1997,6,9,53,0.0444469643616,"C",15.5623333333333,42.7971666666667,161,160,21
"PRI",1997,6,9,54,0.0520592530168,"C",15.708,42.703,151,160,21
"PRI",1997,6,9,55,0.0441675867816,"C",15.7778333333333,42.5636666666667,130,160,21
"PRI",1997,6,9,56,0.0439766848924,"C",15.6618333333333,42.411,138,160,21
"PRI",1997,6,9,57,0.04574101854,"C",15.8313333333333,42.3058333333333,112,160,21
"PRI",1997,6,10,58,0.0937322133405,"D",17.6106666666667,42.454,340,161,5
